bar_in,bar_out,direction,entry,exit,tp,sl,rr,outcome,net_pnl,equity,modal_used,partial_bar,partial_pnl,partial_price,partial_ratio
11124,11129,SHORT,58332.05938,58750.910775,57631.523982218554,58958.60384944536,1.12,GUARDIAN_EXIT,-0.399,4.4866,10.0,,0.0,,
11449,11455,SHORT,49224.675350000005,50588.87179499999,46683.55100350884,51207.3610866228,1.28,GUARDIAN_EXIT,-1.4257,3.0609,10.0,,0.0,,
11466,11471,SHORT,50430.861955,49015.865685,48904.47191565673,51682.937509835814,1.22,GUARDIAN_EXIT,1.3629,4.4238,10.0,,0.0,,
11467,11471,SHORT,50185.644625,49015.865685,48765.28792423583,51521.30917519104,1.06,GUARDIAN_EXIT,1.1255,5.5493,10.0,,0.0,,
11666,11674,LONG,56586.0789,57379.156070000005,57629.204964827935,55774.46848379302,1.29,GUARDIAN_EXIT,0.6608,6.2101,10.0,,0.0,,
11718,11736,SHORT,54699.64649500001,56744.982055738095,53117.871519535365,56716.62374386616,0.78,LOSS,-0.6914,5.5186,10.0,11720.0,0.2734,54106.649805,0.5
11780,11782,SHORT,56372.369715,57454.37363729665,55158.40648742715,57425.66080689321,1.15,LOSS,-0.9997,4.5189,10.0,,0.0,,
11818,11829,LONG,58556.263499999994,57878.536255,59805.702058791445,57248.27036030214,0.96,GUARDIAN_EXIT,-0.6187,3.9002,10.0,,0.0,,
11820,11825,LONG,58634.3025,57936.607205,59956.90248415891,57229.98000396027,0.94,GUARDIAN_EXIT,-0.635,3.2653,10.0,,0.0,,
11826,11830,LONG,58188.6798,57128.472057627514,59564.1854227747,57157.05058291897,1.33,LOSS,-0.951,2.3143,10.0,,0.0,,
11827,11830,LONG,57981.49625999999,56896.94290239384,59389.617133071406,56925.405605196436,1.33,LOSS,-0.9753,1.339,10.0,,0.0,,
11828,11830,LONG,57984.01752,56936.91225502734,59342.18094332856,56965.394952503586,1.33,LOSS,-0.9429,0.3961,10.0,,0.0,,
11837,11842,LONG,57295.603485,58829.1707,58516.26304429616,55930.495110175965,0.89,GUARDIAN_MOMENTUM_EXIT,1.2983,1.6944,10.0,,0.0,,
11931,11933,LONG,48489.342554999996,48544.565575,51107.9951517684,46525.353107423696,1.33,GUARDIAN_EXIT,0.0169,1.7113,10.0,,0.0,,
11942,11951,LONG,49223.459429999995,50911.71141,51125.41584283018,47796.992120377356,1.33,GUARDIAN_EXIT,1.6749,3.3862,10.0,,0.0,,
11964,12000,SHORT,50059.79758,50084.82747878999,48516.69921754174,51708.18459061457,0.94,TIMEOUT_MOMENTUM,0.1439,3.5302,10.0,11967.0,0.1864,49691.29323,0.5
11975,11978,SHORT,48970.52249,47900.648355,47399.97368859241,50253.837200351896,1.22,GUARDIAN_EXIT,1.0524,4.5825,10.0,,0.0,,
12020,12056,LONG,44561.269499999995,44538.988865249994,47078.99465263104,41567.53871184224,0.84,TIMEOUT,0.1483,4.7308,10.0,12022.0,0.1908,44896.68043,0.5
12103,12105,SHORT,40668.135760000005,40546.90332,38014.02774710516,43115.19700322371,1.08,GUARDIAN_EXIT,0.1091,4.8398,10.0,,0.0,,
12115,12117,SHORT,40856.231665,41144.852145,38501.47715344151,42788.68862788962,1.22,GUARDIAN_EXIT,-0.3932,4.4466,10.0,,0.0,,
12119,12120,SHORT,41091.473985000004,37856.18863499999,38924.95196219265,42741.63050570184,1.31,GUARDIAN_MOMENTUM_EXIT,3.8967,8.3433,10.0,,0.0,,
12221,12257,LONG,37311.336345,37292.680676827506,39039.20705789136,35987.65232177716,1.31,TIMEOUT_MOMENTUM,0.4756,8.8189,10.0,12226.0,0.5181,38080.480235,0.5
12268,12271,SHORT,39070.025215,38998.179345,37692.37548346371,40755.55243288408,0.82,GUARDIAN_EXIT,0.0519,8.8709,10.0,,0.0,,
12302,12311,LONG,35720.49132,34274.36497535962,37290.448397100095,34291.51073072498,1.1,LOSS,-0.4905,8.3804,10.0,12304.0,0.5516,36504.65854,0.5
12510,12515,SHORT,35953.684165,36628.38139735418,35230.49872830164,36610.07635917459,1.1,LOSS,-0.2318,8.1485,10.0,12512.0,0.2673,35572.63743,0.5
12564,12567,SHORT,32854.334615,33519.321285,31560.082401116324,34165.54305347092,0.99,GUARDIAN_EXIT,-1.052,7.0965,10.0,,0.0,,
12565,12567,SHORT,32846.638465,33519.321285,31563.52,34155.01931300813,0.98,GUARDIAN_EXIT,-1.064,6.0326,10.0,,0.0,,
12611,12616,LONG,36311.676765,36491.075335,37638.590520209626,35316.49144859277,1.33,GUARDIAN_EXIT,0.207,6.2396,10.0,,0.0,,
12699,12735,SHORT,40197.281305000004,40217.3799456525,38820.0,41359.765913265,1.18,TIMEOUT,0.1815,6.4211,10.0,12702.0,0.224,39840.880485,0.5
12704,12715,SHORT,40146.126895,40119.62979,39093.067249191794,41003.29491145205,1.23,GUARDIAN_EXIT,-0.007,6.4141,10.0,,0.0,,
12709,12724,SHORT,40384.65757,41192.72099330596,39334.687762209294,41172.134925843035,1.33,LOSS,-0.3638,6.0504,10.0,12715.0,0.1665,40119.62979,0.5
12724,12759,SHORT,40578.270715,40598.559850357495,39551.44287701823,41348.391593486325,1.33,GUARDIAN_MOMENTUM_PARTIAL,0.2259,6.2762,10.0,12728.0,0.2684,40146.52323,0.5
12803,12805,SHORT,36092.374785,35120.99172,35039.93364992675,37081.550283768316,1.06,GUARDIAN_MOMENTUM_EXIT,1.3057,7.5819,10.0,,0.0,,
12809,12827,SHORT,35768.06702,35654.39829,34716.15307235782,36560.278486910545,1.33,GUARDIAN_EXIT,0.1189,7.7008,10.0,,0.0,,
12842,12846,LONG,34595.27899499999,35804.458815000005,35693.88,33084.92253263735,0.73,GUARDIAN_MOMENTUM_EXIT,1.7076,9.4084,10.0,,0.0,,
13034,13049,SHORT,34624.299190000005,35442.83038178614,33612.66789850119,35425.1178228747,1.26,LOSS,-0.4992,8.9092,10.0,13037.0,0.1218,34458.990885,0.5
13222,13258,SHORT,34370.356225,34387.541403112504,33399.27924838535,35361.64924415366,0.98,TIMEOUT,0.1706,9.0798,10.0,13226.0,0.2131,34080.661815,0.5
13290,13295,SHORT,32791.765915,33491.22133940109,32133.829525590332,33474.48409735242,0.96,LOSS,-1.1065,7.9733,10.0,,0.0,,
13291,13295,SHORT,32897.96279,33488.10857081428,32252.471252511616,33471.3728843721,1.13,LOSS,-0.9369,7.0364,10.0,,0.0,,
13356,13364,SHORT,34253.96445,33792.037575,33710.94,34799.75131576199,0.99,GUARDIAN_MOMENTUM_EXIT,0.6343,7.6706,10.0,,0.0,,
13360,13364,SHORT,34362.819995000005,33792.037575,33825.68630931283,34800.283421421795,1.23,GUARDIAN_MOMENTUM_EXIT,0.7905,8.4612,10.0,,0.0,,
13379,13390,SHORT,33140.391515,32368.786304999998,32535.94250469494,33593.7282727288,1.33,GUARDIAN_MOMENTUM_EXIT,1.1241,9.5853,10.0,,0.0,,
13472,13497,SHORT,31562.520845000003,31535.830035,31011.51422171973,32386.93165582007,0.67,GUARDIAN_EXIT,0.0023,9.5876,10.0,,0.0,,
13503,13512,SHORT,32043.240365,31338.511424999997,31463.0,32547.75412371394,1.15,GUARDIAN_MOMENTUM_EXIT,1.0597,10.6472,10.0,,0.0,,
13512,13515,SHORT,31307.188575,31611.237719999997,30809.839953380306,31992.86715540492,0.73,GUARDIAN_EXIT,-0.5256,10.1216,10.0,,0.0,,
13631,13640,SHORT,32530.366680000003,33046.62587104246,32069.923417461432,33030.110815634645,0.92,LOSS,-0.2202,9.9014,10.0,13637.0,0.2065,32264.754315,0.5
13658,13689,SHORT,34406.268260000004,34851.71996341893,33542.4,34834.302812012924,2.02,LOSS,-0.1387,9.7627,10.0,13663.0,0.215,34113.70833,0.5
13668,13673,SHORT,34160.761075,34680.605597927846,33507.665231210514,34663.27396094737,1.3,LOSS,-0.8009,8.9618,10.0,,0.0,,
13701,13707,SHORT,38454.373195,39243.181785,37144.839899213206,39592.5533239467,1.15,GUARDIAN_EXIT,-1.0656,7.8962,10.0,,0.0,,
13710,13712,SHORT,37733.653735,37624.792994999996,35837.443969301276,39354.05244142468,1.17,GUARDIAN_EXIT,0.1042,8.0004,10.0,,0.0,,
13754,13756,SHORT,40099.800070000005,40461.210495,38765.716656327066,41233.52085341824,1.18,GUARDIAN_EXIT,-0.4906,7.5098,10.0,,0.0,,
13945,13947,SHORT,38730.63499500001,39846.49454623563,37332.7,39826.58125560783,1.28,LOSS,-1.4805,6.0293,10.0,,0.0,,
13994,14001,LONG,43726.862505,44550.253730000004,45046.736937623566,42710.03139184411,1.3,GUARDIAN_EXIT,0.9015,6.9308,10.0,,0.0,,
14058,14062,SHORT,46111.762585000004,45937.307174999994,44900.0,46966.66042282252,1.42,GUARDIAN_EXIT,0.1492,7.0799,10.0,,0.0,,
14059,14062,SHORT,45947.484765,45937.307174999994,44900.0,46954.959699779516,1.04,GUARDIAN_EXIT,-0.0289,7.051,10.0,,0.0,,
14094,14096,SHORT,46296.58013,45779.568345,45515.47425731739,46938.746468170655,1.22,GUARDIAN_EXIT,0.5184,7.5694,10.0,,0.0,,
14095,14097,SHORT,46311.412710000004,45533.7555,45504.18762034174,46945.276272414565,1.27,GUARDIAN_EXIT,0.7996,8.369,10.0,,0.0,,
14138,14152,SHORT,47564.206000000006,46331.304075,46128.18,48336.195274293554,1.86,GUARDIAN_MOMENTUM_EXIT,1.256,9.625,10.0,,0.0,,
14151,14152,SHORT,46970.24313,46331.304075,46114.174091636334,48048.13725959092,0.79,GUARDIAN_MOMENTUM_EXIT,0.6402,10.2652,10.0,,0.0,,
14152,14173,LONG,46331.304075,45520.22570146359,47834.12,45542.99720006362,1.91,LOSS,-0.3216,9.9436,10.0,14162.0,0.1461,46597.239725,0.5
14219,14223,LONG,46064.830904999995,46820.108235,46953.82134960949,45017.202388847625,0.85,GUARDIAN_EXIT,0.7798,10.7234,10.0,,0.0,,
14242,14253,SHORT,45051.502980000005,45842.909999999996,43901.51284072362,45913.99558445729,1.33,GUARDIAN_EXIT,-0.9183,9.8051,10.0,,0.0,,
14271,14273,SHORT,44734.42160000001,44237.357625,43839.6626488483,45458.249737787926,1.24,GUARDIAN_EXIT,0.5156,10.3206,10.0,,0.0,,
14320,14321,SHORT,49275.359995000006,48526.120935,48537.178445587306,49828.99615705953,1.33,GUARDIAN_MOMENTUM_EXIT,0.7203,11.0409,10.0,,0.0,,
14495,14502,SHORT,48986.804345,49473.00725009474,48346.88,49448.283108540476,1.39,LOSS,-0.5363,10.5046,10.0,,0.0,,
14502,14504,SHORT,49535.929645000004,48604.37004,48500.0,50080.28267989908,1.9,GUARDIAN_MOMENTUM_EXIT,0.9003,11.4049,10.0,,0.0,,
14559,14595,LONG,47418.31731,47394.608151345004,48696.87,46477.951954634664,1.36,TIMEOUT_MOMENTUM,0.154,11.5589,10.0,14562.0,0.1965,47786.095,0.5
14605,14622,SHORT,49821.346865,48594.655185,48584.06,50565.1065792167,1.66,GUARDIAN_MOMENTUM_EXIT,1.1911,12.75,10.0,,0.0,,
14609,14634,SHORT,50047.57369500001,50753.62662738868,49139.988626812534,50728.26249614061,1.33,LOSS,-0.2732,12.4768,10.0,14619.0,0.1095,49833.334215,0.5
14619,14622,SHORT,49783.525785000005,48594.655185,48980.553151293665,50650.873158426584,0.93,GUARDIAN_MOMENTUM_EXIT,1.154,13.6308,10.0,,0.0,,
14641,14676,SHORT,50503.225755,50528.477367877495,49611.368336108244,51222.96435472294,1.24,GUARDIAN_MOMENTUM_PARTIAL,0.197,13.8278,10.0,14645.0,0.2395,50024.13957,0.5
14703,14705,SHORT,51788.61274,51426.37033499999,51240.81501393724,52199.461034547065,1.33,GUARDIAN_EXIT,0.3097,14.1376,10.0,,0.0,,
14711,14715,SHORT,51647.14351000001,52125.039495,50969.33,52343.4902712493,0.97,GUARDIAN_EXIT,-0.5027,13.6349,10.0,,0.0,,
14743,14778,SHORT,47162.696855,47186.2782034275,45199.437432243205,48635.1414220676,1.33,GUARDIAN_MOMENTUM_PARTIAL,0.5725,14.2074,10.0,14750.0,0.615,46006.61181,0.5
14795,14798,SHORT,46671.61252,46023.0,45902.93150221247,47248.123283340654,1.33,GUARDIAN_MOMENTUM_EXIT,0.6549,14.8623,10.0,,0.0,,
14930,14932,SHORT,47894.96054,48302.529194999996,47226.2764618476,48597.041019538105,0.95,GUARDIAN_EXIT,-0.4655,14.3968,10.0,,0.0,,
14942,14947,SHORT,48059.14840500001,47478.277275,47337.58,48737.126487912195,1.06,GUARDIAN_EXIT,0.5643,14.9611,10.0,,0.0,,
14943,14947,SHORT,47882.027010000005,47478.277275,47141.00985190439,48742.2542895239,0.86,GUARDIAN_EXIT,0.3816,15.3428,10.0,,0.0,,
14956,14976,LONG,47662.23920999999,46966.13128067653,48549.13483510644,46989.62609372339,1.32,LOSS,-0.7703,14.5725,10.0,,0.0,,
14958,14976,LONG,47523.739994999996,46784.539938441485,48376.364353413286,46807.94391039668,1.19,LOSS,-0.8177,13.7548,10.0,,0.0,,
15045,15049,SHORT,43822.95756,43872.175124999994,42255.442045803036,45686.87887854924,0.84,GUARDIAN_EXIT,-0.0962,13.6586,10.0,,0.0,,
15046,15049,SHORT,43828.53477,43872.175124999994,42325.45332436263,45670.77036140934,0.82,GUARDIAN_EXIT,-0.0898,13.5688,10.0,,0.0,,
15051,15054,SHORT,43495.101570000006,41687.523345,42008.590345802426,44621.62780604939,1.32,GUARDIAN_MOMENTUM_EXIT,2.0379,15.6068,10.0,,0.0,,
15134,15135,SHORT,44495.03135500001,42371.98540499999,43470.78113816307,45263.21901762771,1.33,GUARDIAN_MOMENTUM_EXIT,2.3457,17.9525,10.0,,0.0,,
15153,15158,SHORT,42586.805945,42664.231455,41457.04238716801,43482.440889458,1.26,GUARDIAN_EXIT,-0.1309,17.8216,10.0,,0.0,,
15211,15214,LONG,43530.23424,43044.62692,44416.3157094012,42711.4796326497,1.08,GUARDIAN_EXIT,-0.5978,17.2238,10.0,,0.0,,
15332,15340,SHORT,47980.687655,47295.69602999999,47302.37709348335,48506.16764037916,1.29,GUARDIAN_MOMENTUM_EXIT,0.6738,17.8976,10.0,,0.0,,
15333,15335,SHORT,47856.050005,48264.109995,47204.6981850189,48499.42795499527,1.01,GUARDIAN_EXIT,-0.4663,17.4313,10.0,,0.0,,
15338,15340,SHORT,48025.31533,47295.69602999999,47417.25835354404,48488.60424411399,1.31,GUARDIAN_MOMENTUM_EXIT,0.7196,18.1509,10.0,,0.0,,
15357,15361,SHORT,48885.78488,47782.089105,47600.0,49483.17496137164,2.15,GUARDIAN_EXIT,1.0889,19.2397,10.0,,0.0,,
15417,15420,SHORT,51486.613815000004,50718.856755,50557.69949729319,52183.299553280114,1.33,GUARDIAN_MOMENTUM_EXIT,0.7056,19.9453,10.0,,0.0,,
15418,15420,SHORT,51484.22501000001,50718.856755,50603.09660132077,52145.071316509435,1.33,GUARDIAN_MOMENTUM_EXIT,0.7033,20.6486,10.0,,0.0,,
15500,15509,LONG,54828.56058,54355.63858500001,55688.16990760509,54183.85358429618,1.33,GUARDIAN_EXIT,-0.4713,20.1774,10.0,,0.0,,
15520,15555,LONG,54969.200865,54941.716264567505,56074.43,53820.31149347541,0.96,GUARDIAN_MOMENTUM_PARTIAL,0.157,20.3343,10.0,15528.0,0.1995,55402.0851,0.5
15528,15532,SHORT,55402.085100000004,55187.509965,54249.06761186711,56266.84821609968,1.33,GUARDIAN_EXIT,0.1537,20.488,10.0,,0.0,,
15579,15605,SHORT,55968.931535,57836.47871019295,53879.0,57807.57492273158,1.14,LOSS,-0.6014,19.8866,10.0,15586.0,0.2628,55385.95914,0.5
15629,15630,LONG,57287.24931,59057.366545000004,58337.219113541665,56499.77195734375,1.33,GUARDIAN_MOMENTUM_EXIT,1.5049,21.3915,10.0,,0.0,,
15671,15696,LONG,60864.75716999999,60013.7086414622,61959.459387712566,60043.730506715554,1.33,LOSS,-0.7391,20.6524,10.0,,0.0,,
15737,15738,SHORT,62573.107795,62562.485609999996,61340.64062319,63497.45817385751,1.33,GUARDIAN_MOMENTUM_EXIT,-0.0315,20.6209,10.0,,0.0,,
15769,15805,SHORT,65774.59625,65807.483548125,63760.0,67304.53452694097,1.32,TIMEOUT_MOMENTUM,0.2646,20.8855,10.0,15774.0,0.3071,64972.65009,0.5
15941,15948,SHORT,58893.09872,59947.85081235037,57570.93125433134,59917.891866417165,1.29,LOSS,-0.9355,19.95,10.0,,0.0,,
15942,15948,SHORT,58895.167685,59923.15222037032,57671.74521475383,59893.20561756154,1.23,LOSS,-0.9127,19.0373,10.0,,0.0,,
15968,15980,SHORT,61485.97163500001,62910.22424516154,59966.832224059304,62878.784852735174,1.09,LOSS,-0.4012,18.6361,10.0,15972.0,0.2079,60980.505015,0.5
15970,15979,SHORT,61334.627345,62504.949301165776,59839.77756522676,62473.71244494331,1.31,LOSS,-0.3603,18.2759,10.0,15972.0,0.1468,60980.505015,0.5
16005,16012,LONG,61441.32531,62344.102355,62494.72353070705,60409.65044482324,1.02,GUARDIAN_EXIT,0.6947,18.9705,10.0,,0.0,,
16006,16012,LONG,61591.690455,62344.102355,62560.77424627945,60430.72905218014,0.83,GUARDIAN_EXIT,0.5708,19.5413,10.0,,0.0,,
16145,16147,SHORT,61742.363375,60812.561084999994,60771.81258236495,62838.35769815876,0.89,GUARDIAN_MOMENTUM_EXIT,0.713,20.2543,10.0,,0.0,,
16172,16177,LONG,60655.37252999999,61355.56687,61520.20655805377,59833.79149298656,1.05,GUARDIAN_EXIT,0.5372,20.7915,10.0,,0.0,,
16174,16177,LONG,60787.988805,61355.56687,61548.302541627054,59859.92156584324,0.82,GUARDIAN_EXIT,0.4269,21.2183,10.0,,0.0,,
16189,16197,SHORT,61939.764625,62476.232505,61259.35609728016,62498.16213192996,1.22,GUARDIAN_EXIT,-0.4731,20.7453,10.0,,0.0,,
16190,16197,SHORT,61892.868085,62476.232505,61154.4340276428,62512.6685143393,1.19,GUARDIAN_EXIT,-0.5113,20.234,10.0,,0.0,,
16191,16197,SHORT,61880.4443,62476.232505,61140.82811695709,62512.964045760724,1.17,GUARDIAN_EXIT,-0.5214,19.7126,10.0,,0.0,,
16195,16197,SHORT,61907.040995,62476.232505,61178.27744884912,62532.19088653772,1.17,GUARDIAN_EXIT,-0.4997,19.2129,10.0,,0.0,,
16196,16198,SHORT,62011.01898,62467.05791999999,61289.5625733359,62552.11128499808,1.33,GUARDIAN_EXIT,-0.4077,18.8052,10.0,,0.0,,
16216,16227,LONG,65827.47729,67492.067085,66844.05040501051,64796.62672124737,0.99,GUARDIAN_MOMENTUM_EXIT,1.2244,20.0296,10.0,,0.0,,
16227,16231,SHORT,67492.067085,68491.57394817314,65500.0,68457.34527553538,2.06,LOSS,-0.7805,19.2491,10.0,,0.0,,
16235,16266,SHORT,67818.63372,68855.61345786991,66630.82229423319,68821.2028564417,1.18,LOSS,-0.2491,19.0,10.0,16248.0,0.1631,67382.664495,0.5
16236,16266,SHORT,68034.20588000001,68925.2106894018,66892.12664433544,68890.76530674844,1.33,LOSS,-0.1156,18.8843,10.0,16248.0,0.2418,67382.664495,0.5
16248,16255,SHORT,67315.315505,66520.473615,66028.61578480594,68438.23493004851,1.15,GUARDIAN_EXIT,0.5504,19.4347,10.0,,0.0,,
16351,16364,SHORT,64605.491095000005,63737.43279,63725.31884976374,65540.04306130907,0.94,GUARDIAN_MOMENTUM_EXIT,0.6318,20.0665,10.0,,0.0,,
16352,16364,SHORT,64716.285670000005,63737.43279,63852.66972412857,65535.903986467856,1.05,GUARDIAN_MOMENTUM_EXIT,0.7163,20.7828,10.0,,0.0,,
16368,16371,LONG,64253.890889999995,65486.34045,65196.89558619903,63340.51882595024,1.03,GUARDIAN_MOMENTUM_EXIT,0.919,21.7018,10.0,,0.0,,
16414,16450,SHORT,59870.059995,59899.9950249975,58281.71447670041,61824.0863795749,0.81,TIMEOUT,0.1366,21.8384,10.0,16424.0,0.1791,59446.918605,0.5
16415,16417,SHORT,60174.367765,60483.716745,58562.08964914035,61830.069528964916,0.97,GUARDIAN_EXIT,-0.297,21.5414,10.0,,0.0,,
16417,16452,SHORT,60423.263255,60453.4748866275,58574.07,61882.992401755866,1.27,GUARDIAN_MOMENTUM_PARTIAL,0.2906,21.832,10.0,16425.0,0.3331,59623.827015,0.5
16419,16423,LONG,60088.899435,58640.507008383145,61830.57171760874,58669.841929347815,1.23,LOSS,-1.2452,20.5868,10.0,,0.0,,
16507,16510,SHORT,57559.575815000004,59091.64973207716,56651.02112403686,59062.11867274079,0.6,LOSS,-1.3709,19.2159,10.0,,0.0,,
16655,16668,SHORT,54299.596620000004,55255.339215519634,53062.09164287572,55227.72535284322,1.33,LOSS,-0.9201,18.2959,10.0,,0.0,,
16656,16659,SHORT,54488.44215,53753.393265,53315.96983649229,55367.79638513079,1.33,GUARDIAN_EXIT,0.6345,18.9304,10.0,,0.0,,
16992,16995,SHORT,48406.474655000005,47164.11027,47011.69757505406,50473.69426998649,0.67,GUARDIAN_MOMENTUM_EXIT,1.2433,20.1736,10.0,,0.0,,
17154,17190,LONG,45993.995505,45970.9985072475,47953.22,45228.53446140203,2.56,TIMEOUT,0.3669,20.5406,10.0,17159.0,0.4094,46742.27717,0.5
17201,17207,SHORT,47606.135025,46697.266964999995,46685.9458997155,48304.20728132113,1.32,GUARDIAN_MOMENTUM_EXIT,0.9146,21.4551,10.0,,0.0,,
17259,17262,SHORT,48865.43506,49561.39170876007,48034.78147175382,49536.62339706154,1.24,LOSS,-0.7521,20.703,10.0,,0.0,,
17280,17284,SHORT,48949.852829999996,48314.145,48180.426246633135,49526.92276752514,1.33,GUARDIAN_MOMENTUM_EXIT,0.6093,21.3124,10.0,,0.0,,
17289,17300,LONG,48408.71225999999,49064.945255,49192.399724670206,47724.49813383244,1.15,GUARDIAN_EXIT,0.6378,21.9502,10.0,,0.0,,
17328,17363,SHORT,51083.62541,51109.167222705,50154.4598304179,51782.291394895525,1.33,GUARDIAN_MOMENTUM_PARTIAL,0.0952,22.0454,10.0,17349.0,0.1377,50807.140875,0.5
17382,17393,SHORT,50790.83188,51325.649999999994,49914.73,51472.47271852162,1.29,GUARDIAN_EXIT,-0.5665,21.4789,10.0,,0.0,,
17400,17403,SHORT,51200.26706,50726.79072,50392.605513095834,52289.91538672604,0.74,GUARDIAN_EXIT,0.4224,21.9013,10.0,,0.0,,
17440,17443,LONG,46847.642115,47935.380320000004,48092.1,46138.317052610895,1.75,GUARDIAN_EXIT,1.1209,23.0222,10.0,,0.0,,
17455,17490,LONG,46527.252,46503.988374,47709.2,45642.27799456795,1.34,GUARDIAN_MOMENTUM_PARTIAL,0.2872,23.3094,10.0,17467.0,0.3297,47135.830295,0.5
17456,17492,LONG,46745.60111999999,46722.22831943999,47758.70407216443,45646.72426195889,0.92,TIMEOUT_MOMENTUM,0.1688,23.4782,10.0,17467.0,0.2113,47135.830295,0.5
17457,17493,LONG,46783.009815,46759.6183100925,47723.43237354251,45664.89436036437,0.84,TIMEOUT_MOMENTUM,0.1486,23.6268,10.0,17467.0,0.1911,47135.830295,0.5
17459,17495,LONG,47004.20035499999,46980.6982548225,47841.731787860816,45690.617141784795,0.64,TIMEOUT_MOMENTUM,0.1163,23.7431,10.0,17465.0,0.1588,47297.829255,0.5
17484,17493,SHORT,48409.68305000001,47040.078284999996,46825.38,49253.46740989744,1.88,GUARDIAN_EXIT,1.3746,25.1177,10.0,,0.0,,
17643,17647,LONG,43103.851155,42531.82218348458,43791.81622359595,42553.09873285101,1.25,LOSS,-0.7035,24.4141,10.0,,0.0,,
17648,17659,LONG,41721.180165,40933.30364852398,43581.3,40953.78053879338,2.42,LOSS,-0.2919,24.1222,10.0,17652.0,0.2102,42067.565695,0.5
17662,17685,LONG,41728.493819999996,40821.69894,43180.33161209317,40247.04055197671,0.98,GUARDIAN_EXIT,-1.1265,22.9957,10.0,,0.0,,
17663,17685,LONG,41796.26768999999,40821.69894,43156.481776480745,40269.94647837981,0.89,GUARDIAN_EXIT,-1.2059,21.7898,10.0,,0.0,,
17802,17803,SHORT,44132.44274,43221.6,43495.83847189673,44609.895941077455,1.33,GUARDIAN_MOMENTUM_EXIT,0.9919,22.7818,10.0,,0.0,,
17864,17887,LONG,43044.53150999999,42626.0763,43800.0,42432.00848811847,1.23,GUARDIAN_EXIT,-0.5261,22.2557,10.0,,0.0,,
17912,17916,LONG,42054.766875,41697.87063500001,42678.44229898008,41384.50114400498,0.93,GUARDIAN_EXIT,-0.4643,21.7914,10.0,,0.0,,
17976,17977,SHORT,42702.348145,41346.70302,41900.05,43685.70488830658,0.82,GUARDIAN_MOMENTUM_EXIT,1.5473,23.3387,10.0,,0.0,,
17997,18001,LONG,38401.691249999996,37374.24795777731,39669.913530030775,37392.944429992305,1.26,LOSS,-1.3778,21.9609,10.0,,0.0,,
18024,18060,SHORT,35269.866245000005,35287.501178122504,33727.77065444012,36578.28389763997,1.18,TIMEOUT,0.0882,22.0491,10.0,18027.0,0.1307,35088.95571,0.5
18031,18062,LONG,35068.525499999996,34117.947545284784,36192.26528875523,34135.015052811184,1.2,LOSS,-0.567,21.4821,10.0,18034.0,0.1406,35262.190085,0.5
18097,18103,LONG,36574.31802,37371.06512000001,37659.08353419612,35696.13862145097,1.24,GUARDIAN_EXIT,1.0492,22.5313,10.0,,0.0,,
18098,18104,LONG,36809.55558,37770.83513500001,37845.26702563664,35708.40213859084,0.94,GUARDIAN_MOMENTUM_EXIT,1.2657,23.797,10.0,,0.0,,
18117,18119,SHORT,38021.879550000005,38754.213679466804,37078.49452464547,38734.846256338635,1.32,LOSS,-1.003,22.794,10.0,,0.0,,
18132,18148,SHORT,36431.775,37367.24676916809,35357.4850682935,37348.572482926626,1.17,LOSS,-0.5292,22.2648,10.0,18143.0,0.1427,36227.3046,0.5
18133,18148,SHORT,36507.587075,37349.97580694568,35502.346467521034,37331.310151869744,1.22,LOSS,-0.4125,21.8523,10.0,18143.0,0.1943,36227.3046,0.5
18233,18236,LONG,37269.70554,38322.819005,38000.15258509708,36628.868238725736,1.14,GUARDIAN_MOMENTUM_EXIT,1.3728,23.2251,10.0,,0.0,,
18260,18296,SHORT,39091.334555,39110.8802222775,38000.0,39775.00918475394,1.6,TIMEOUT_MOMENTUM,0.1431,23.3682,10.0,18265.0,0.1856,38804.922765,0.5
18265,18282,SHORT,38766.137235,37722.57186,37942.91882244541,39471.004603138645,1.17,GUARDIAN_MOMENTUM_EXIT,1.306,24.6741,10.0,,0.0,,
18358,18382,SHORT,41663.048055,41529.794519999996,40828.09745836188,42289.26100247858,1.33,GUARDIAN_EXIT,0.1199,24.794,10.0,,0.0,,
18360,18384,SHORT,41623.178,41590.77499499999,40843.01,42191.67576943947,1.37,GUARDIAN_EXIT,-0.0011,24.793,10.0,,0.0,,
18361,18378,SHORT,41606.656265000005,42163.68563901346,40843.01,42142.614331847544,1.42,LOSS,-0.7094,24.0836,10.0,,0.0,,
18362,18378,SHORT,41559.09006,42084.4547627935,40843.01,42063.42305126787,1.42,LOSS,-0.6721,23.4115,10.0,,0.0,,
